cbsa_code,cbsa_name,MedianHouseholdIncome_B19013,TotalPopulation_B01003,MedianAge_B01002,TotalPovertyUniverse_B17001,BelowPoverty_B17001,IndustryTotalEmployed_C24050,IndustryAgForestryMining_C24050,IndustryConstruction_C24050,IndustryManufacturing_C24050,IndustryWholesaleTrade_C24050,IndustryRetailTrade_C24050,IndustryTransportUtilities_C24050,IndustryInformation_C24050,IndustryFinanceRealEstate_C24050,IndustryProfSciMgmtAdminWaste_C24050,IndustryEducationHealthCare_C24050,IndustryArtsRecAccommodationFood_C24050,IndustryOtherServices_C24050,IndustryPublicAdmin_C24050,TotalEmployed_C24010,ManagementBusiness_C24010,ScienceEngineering_C24010,ServiceOccupations_C24010,SalesOffice_C24010,Construction_C24010,ProductionTransportation_C24010,TotalPopulation25Plus_B15003,BachelorsDegree_B15003,MastersDegree_B15003,ProfessionalDegree_B15003,DoctorateDegree_B15003,TotalRace_B02001,WhiteAlone_B02001,BlackAlone_B02001,AmericanIndianAlaskaNative_B02001,AsianAlone_B02001,NativeHawaiianPacificIslander_B02001,SomeOtherRace_B02001,TwoOrMoreRaces_B02001,MedianGrossRent_B25064,MedianHomeValue_B25077,LaborForce_B23025,Unemployed_B23025,city,cbsa_type,state,TotalPopulation_B01003_prior,IndustryTotalEmployed_C24050_prior,MedianGrossRent_B25064_prior,MedianHomeValue_B25077_prior,population_growth,job_growth,median_rent_growth,median_home_value_growth,industry_ag_forestry_mining_share,industry_construction_share,industry_manufacturing_share,industry_wholesale_share,industry_retail_share,industry_transport_utilities_share,industry_information_share,industry_finance_real_estate_share,industry_prof_sci_mgmt_admin_share,industry_education_health_share,industry_arts_rec_accommodation_food_share,industry_other_services_share,industry_public_admin_share,white_collar_share,blue_collar_share,service_job_share,sales_share,bachelors_or_higher_share,age_22_34_total,age_65_plus_total,age_22_34_share,age_65_plus_share,unemployment_rate,poverty_rate,diversity_index,land_area_m2,water_area_m2,land_area_sqmi,water_area_sqmi,centroid_lat,centroid_lon,population_density_per_sq_mile
46700,"Vallejo, CA Metro Area",99994,450824,39.1,441245,42767,209241,2339,17325,18043,3949,24543,14235,3595,11410,22977,47450,17826,10217,15332,209241,32748,14582,3983,7788,3884,2641,313970,60797,19902,5340,3025,450824,192705,58103,3465,71688,4374,55335,65154,2088,589600,222268,13027,Vallejo,Metro,CA,444538.0,209436.0,1684.0,437900.0,0.014140523419820129,-0.0009310720220019481,0.23990498812351543,0.34642612468600137,1.1178497521996167,8.27992601832337,8.62307100424869,1.8872974225892631,11.729536754269,6.803159992544481,1.7181145186650801,5.453042185804885,10.981117467417953,22.677199975148273,8.51936283997878,4.882886241224234,7.327435827586372,22.619849838224823,3.118413695212697,1.903546628050908,3.7220238863320287,28.367041437079976,40540,87756,8.99242276365056,19.46568949301723,5.860942645814962,9.692347788643497,0.7392841229345928,2128287126,218615209,821.736,84.408,38.267226,-121.939594,548.6238889375663
46780,"Van Wert, OH Micro Area",65344,28824,41.4,28476,2710,13989,452,450,4141,101,1707,611,134,577,677,3345,860,577,357,13989,2058,1040,195,594,232,295,19957,2118,1077,105,92,28824,27073,199,27,115,0,276,1134,792,137300,14521,532,Van Wert,Micro,OH,28213.0,13753.0,706.0,111000.0,0.02165668308935597,0.017159892387115537,0.12181303116147309,0.23693693693693693,3.231110157981271,3.216813210379584,29.601830009293018,0.7219958538851956,12.202444778039888,4.367717492315391,0.9578954893130317,4.124669383086712,4.839516763171063,23.911644863821575,6.147687468725427,4.124669383086712,2.5520051469011364,22.145971835013224,3.7672456930445355,1.3939523911644864,4.24619343770105,16.996542566518013,2236,6369,7.757424368581738,22.09616985845129,3.6636595275807453,9.516786065458632,0.11610170010512566,1059692857,3287921,409.15,1.269,40.85552,-84.585775,70.44849077355494
46820,"Vermillion, SD Micro Area",58794,15133,24.5,12682,2515,7781,499,263,593,109,1047,196,239,242,423,2772,969,272,157,7781,1715,621,115,334,122,76,7401,1828,889,135,549,15133,13127,304,605,457,13,30,597,736,221800,8492,711,Vermillion,Micro,SD,14076.0,7488.0,726.0,168100.0,0.07509235578289286,0.039129273504273504,0.013774104683195593,0.3194527067221892,6.413057447628839,3.3800282740007708,7.621128389667138,1.4008482200231331,13.455854003341472,2.5189564323351754,3.0715846292250353,3.110140084822002,5.4363192391723425,35.625240971597485,12.453412157820331,3.4956946407916716,2.017735509574605,30.02184809150495,2.54466006939982,1.4779591312170672,4.292507389795656,45.953249560870155,3188,2096,21.06654331593207,13.850525341967884,8.372585963259539,19.83125689954266,0.24306953291860867,1067132267,13978087,412.022,5.397,42.91615,-96.980468,36.72862128721282
46860,"Vernal, UT Micro Area",69861,36458,33.0,35930,3991,14776,2187,1104,641,263,2183,1218,265,496,789,2690,1453,561,926,14776,1932,881,253,654,256,274,21664,2640,813,89,105,36458,30651,189,2016,265,42,476,2819,914,270200,15680,904,Vernal,Micro,UT,35736.0,14270.0,715.0,194000.0,0.020203716140586525,0.035459004905395934,0.2783216783216783,0.39278350515463917,14.801028695181376,7.471575527883053,4.338115863562534,1.779913373037358,14.773957769355711,8.243096913914457,1.7934488359501894,3.356794802382242,5.339740119112073,18.20519761775853,9.83351380617217,3.796697347049269,6.266919328641039,19.03762858689767,3.586897671900379,1.7122360584732,4.426096372495939,16.834379615952734,3014,4968,8.267047013001262,13.626638872126831,5.76530612244898,11.107709435012525,0.2839006181230812,11610607590,55966014,4482.881,21.609,40.125887,-109.517748,8.132716438379694
46900,"Vernon, TX Micro Area",51626,12712,39.5,12209,2301,5506,334,193,664,168,403,316,19,180,288,1813,543,361,224,5506,690,515,88,30,1,18,8638,1113,255,69,67,12712,8474,787,66,365,0,866,2154,862,98800,6107,601,Vernon,Micro,TX,12717.0,6074.0,689.0,73200.0,-0.0003931744908390344,-0.09351333552848205,0.251088534107402,0.34972677595628415,6.066109698510715,3.505266981474755,12.059571376679985,3.051216854340719,7.319288049400654,5.73919360697421,0.34507809662186706,3.269160915365056,5.23065746458409,32.92771521976026,9.861968761351253,6.556483835815474,4.068289139120959,21.885216127860517,0.34507809662186706,1.5982564475118053,0.5448601525608427,17.411437832831673,1063,2799,8.362177470106985,22.018565135305224,9.841165875225151,18.84675239577361,0.5175882606822154,2514738100,18202665,970.946,7.028,34.08492,-99.24244,13.092386188315313
46980,"Vicksburg, MS Micro Area",56648,43623,40.3,43082,8738,18636,163,1891,1857,328,1884,1393,61,877,2089,4225,2137,605,1126,18636,2830,1126,349,1068,223,669,29707,4831,1991,415,627,43623,20363,21358,18,303,3,219,1359,889,144400,19716,1080,Vicksburg,Micro,MS,46030.0,19635.0,739.0,133100.0,-0.052291983489028894,-0.050878533231474406,0.2029769959404601,0.08489857250187828,0.8746512127065894,10.14702725906847,9.964584674822923,1.7600343421335052,10.109465550547329,7.474779995707233,0.32732345996995066,4.705945481863061,11.209487014380768,22.671174071689205,11.467053015668599,3.246404807898691,6.042069113543679,21.227731272805322,4.786434857265507,1.8727194676969305,5.730843528654217,26.47187531558219,3233,9499,7.411228021915045,21.775210324828645,5.477784540474741,20.282252448818532,0.5413460577679048,1524296048,77750343,588.534,30.02,32.356095,-90.852384,74.12146112204223
47020,"Victoria, TX Metro Area",69618,98377,37.1,96487,14933,44557,1979,3767,5464,944,5595,2307,596,2623,3201,10299,3803,2624,1355,44557,6005,3046,375,1424,376,769,65204,9223,2370,751,456,98377,61557,5605,204,1118,54,6730,23109,1143,196500,46598,2041,Victoria,Metro,TX,99622.0,45264.0,955.0,151700.0,-0.01249723956555781,-0.015619476846942383,0.1968586387434555,0.2953197099538563,4.441501896447248,8.454339385506206,12.262944094081737,2.118634557981911,12.55694952532711,5.177637632695199,1.337612496352986,5.886841573714568,7.184056377224679,23.114213254931883,8.535134771191956,5.889085889983617,3.0410485445608995,20.313306551159187,2.5697421280606862,0.8416186008932378,3.1959063671252554,19.630697503220663,8952,18582,9.099687935188102,18.88856135072222,4.380016309712864,15.476696342512463,0.5452285606421217,4491292596,36526857,1734.098,14.103,28.731455,-97.196993,56.73093446852485
47080,"Vidalia, GA Micro Area",53809,35618,37.5,34413,6531,14767,987,1150,1707,326,1442,1627,139,608,606,3864,980,773,558,14767,1884,846,195,322,15,157,22961,2564,1423,372,156,35618,22919,8390,119,282,0,1378,2530,719,124800,15456,689,Vidalia,Micro,GA,36016.0,13815.0,602.0,95600.0,-0.011050644158151933,0.0689106044154904,0.19435215946843853,0.3054393305439331,6.683822035619963,7.787634590641295,11.559558474977992,2.2076251100426627,9.765016591047607,11.017809981715988,0.9412880070427305,4.117288548791223,4.103744836459674,26.16645222455475,6.636419042459537,5.2346448161441055,3.7786957405024717,18.487167332565857,1.1647592605133066,1.3205119523261326,2.1805376853795626,19.66377771003005,2846,6467,7.990341961929362,18.156550058958953,4.457815734989648,18.978293086914828,0.5238482044678194,1567351114,27268417,605.158,10.528,32.154218,-82.411379,58.857356260679026
47180,"Vincennes, IN Micro Area",58863,36108,39.1,34298,4593,17852,788,763,3352,340,2323,997,35,557,886,4896,1156,874,885,17852,2646,1309,288,514,124,314,24242,2749,1124,207,232,36108,32678,571,58,343,0,376,2082,782,123500,18311,459,Vincennes,Micro,IN,36833.0,17744.0,684.0,97900.0,-0.019683436049195015,0.006086564472497746,0.14327485380116958,0.26149131767109296,4.414071252520726,4.274030920905221,18.776607663006946,1.9045485099708714,13.01254761371275,5.58480842482635,0.1960564642617074,3.120098588393457,4.963029352453507,27.425498543580552,6.475464933900963,4.895809993278064,4.957427739188886,22.154380461572934,2.4535066099036524,1.6132646202106207,2.8792292180147885,17.787311277947364,3336,7458,9.23894981721502,20.654702558989698,2.506689967778931,13.391451396582891,0.17718592710967707,1335995220,20908206,515.831,8.073,38.688381,-87.420358,69.99967043469664
47220,"Vineland, NJ Metro Area",64499,152915,37.6,144043,23410,63333,1520,4639,7597,2401,7425,4382,469,2338,5673,16862,3694,2231,4102,63333,6776,3163,475,1262,587,538,103020,12331,4454,1060,639,152915,79484,27725,1741,2194,15,18724,23032,1254,205600,68485,5152,Vineland,Metro,NJ,150085.0,60369.0,1082.0,166400.0,0.01885598161042076,0.04909804701088307,0.1589648798521257,0.23557692307692307,2.4000126316454296,7.324775393554702,11.995326291191006,3.79107258459255,11.72374591445218,6.91898378412518,0.7405302133169123,3.6915983768335625,8.95741556534508,26.62435065447713,5.83266227716988,3.5226501192111535,6.476876194085232,15.693240490739424,1.776325138553361,0.7500039473891968,1.9926420665371924,17.94214715589206,13760,26996,8.998463198508976,17.65425236242357,7.522815215010587,16.252091389376783,0.6589278976403762,1251948172,503663199,483.38,194.465,39.328434,-75.121628,316.3453183830527
47240,"Vineyard Haven, MA Micro Area",102348,20751,50.4,20486,1102,10908,161,1767,393,134,916,436,313,527,2449,1932,1019,690,171,10908,2192,1253,541,336,155,178,15944,4170,2373,961,313,20751,16958,691,237,288,0,622,1955,1371,1104100,11697,789,Vineyard Haven,Micro,MA,17430.0,8902.0,1589.0,794000.0,0.19053356282271944,0.22534261963603686,-0.13719320327249843,0.39055415617128464,1.475980931426476,16.1991199119912,3.602860286028603,1.2284561789512285,8.397506417308398,3.9970663733039973,2.8694536120278693,4.831316464979831,22.451411807847453,17.71177117711771,9.341767510084342,6.325632563256326,1.5676567656765676,31.582324899156582,3.052805280528053,4.95966263292996,3.08030803080308,49.027847466131455,714,5980,3.440798033829695,28.817888294540023,6.745319312644268,5.379283413062579,0.3209555268391481,267292993,1004291415,103.202,387.759,41.38097,-70.701499,201.0716846572741
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",80533,1782590,37.2,1726050,188496,826079,3198,49626,72818,14731,89650,44204,11331,51637,109472,196005,77461,39604,66342,826079,156235,69153,22479,47624,24483,18951,1212293,256939,126363,23549,18931,1782590,980751,529879,4618,72269,1793,43074,150206,1416,318000,870286,44207,Virginia Beach-Chesapeake-Norfolk,Metro,VA-NC,1768956.0,818682.0,1187.0,253800.0,0.007707370901254751,0.00903525422569447,0.19292333614153329,0.25295508274231676,0.3871300444630598,6.007415755635962,8.814895427677014,1.7832434912399422,10.8524729475026,5.351062065492526,1.3716605796782149,6.250854942444972,13.25200132190747,23.727149582545977,9.376948209553808,4.794214596909012,8.030951034949442,27.284073315021928,5.257850641403547,2.721168314410607,5.765066053004616,35.122037329259506,180492,324349,10.125267167436146,18.19537863445885,5.079594524098974,10.920656991396541,0.5996041082212595,8292809949,3500599899,3201.872,1351.589,36.837289,-76.391849,556.7336857938107
47300,"Visalia, CA Metro Area",69489,475774,31.9,470078,83473,192571,28731,12638,16067,4801,20180,10991,1770,5705,13189,43457,14937,8413,11692,192571,24119,11905,2613,3484,1522,1203,284744,28892,11710,3255,1245,475774,202844,7136,7168,16760,736,139583,101547,1206,303000,211259,18688,Visalia,Metro,CA,463955.0,183876.0,974.0,223600.0,0.025474453341380092,0.04728730231242794,0.23819301848049282,0.3550983899821109,14.91969195777142,6.562774249497588,8.343416194546426,2.493106438664181,10.479251808423907,5.707505283765468,0.9191415114425329,2.962543685186243,6.848902482720659,22.566741617377488,7.756619636393849,4.368778268794367,6.071526865415873,18.706866558308363,1.4150624964298884,1.356902129604146,1.8092028394721946,15.839490911134213,46564,64172,9.786999709946318,13.48791653179871,8.846013660956457,17.757265815460414,0.684907429944193,12493840856,37260863,4823.899,14.387,36.228834,-118.781055,98.6285160613852
47340,"Wabash, IN Micro Area",68414,30901,42.6,29185,3136,14590,349,713,4201,220,1331,773,74,578,550,3611,1067,849,274,14590,1899,994,245,463,141,318,21633,3083,1369,87,134,30901,29170,364,46,120,23,328,850,752,143600,15130,540,Wabash,Micro,IN,31198.0,14463.0,710.0,109600.0,-0.009519841015449709,0.008781027449353523,0.059154929577464786,0.3102189781021898,2.3920493488690884,4.886908841672379,28.793694311172036,1.5078821110349554,9.122686771761481,5.298149417409184,0.5071967100753941,3.9616175462645646,3.7697052775873887,24.749828649760108,7.313228238519534,5.819054146675805,1.877998629198081,19.828649760109666,3.145990404386566,1.679232350925291,3.17340644276902,21.601257338325706,2648,7176,8.569301964337724,23.222549432057214,3.56906807666887,10.745245845468562,0.10787131413047135,1068471085,21851089,412.539,8.437,40.843747,-85.795192,74.90443327782343
47380,"Waco, TX Metro Area",63880,299217,35.0,287559,47362,136096,1877,11006,14652,3542,16321,9036,1536,7750,11331,34874,11723,5851,6597,136096,22146,9955,2472,3565,1320,1651,187726,30217,13180,3242,2991,299217,192407,40783,1440,5311,130,11242,47904,1094,209600,142655,6559,Waco,Metro,TX,271326.0,121599.0,880.0,148100.0,0.10279516153999248,0.11921973042541469,0.2431818181818182,0.4152599594868332,1.3791735245708912,8.086938631554197,10.765929931812838,2.6025746531859864,11.992270162238421,6.63943098988949,1.1286150952268985,5.694509757818011,8.325740653656242,25.624559134728425,8.613772631083942,4.299171173289443,4.847313660945215,23.587026804608513,2.183017869739008,1.81636491888079,2.619474488596285,26.437467372660155,35366,53117,11.8195156023889,17.75199938506168,4.597805895341909,16.470359126301037,0.5405472337427708,7213522324,133533952,2785.157,51.558,31.5921,-97.286018,107.4327228231658
47420,"Wahpeton, ND-MN Micro Area",70762,22963,39.3,21532,2503,11599,1355,751,1596,426,1086,523,104,525,794,2967,716,416,340,11599,1982,1226,163,408,161,194,15219,2917,527,96,107,22963,20855,169,551,39,41,422,886,726,176100,11906,307,Wahpeton,Micro,ND-MN,22509.0,11583.0,634.0,134700.0,0.02016970989382025,0.001381334714668048,0.14511041009463724,0.30734966592427615,11.682041555306492,6.474696094490905,13.759806879903442,3.6727304077937757,9.362876110009484,4.509009397361841,0.8966290197430813,4.526252263126131,6.84541770842314,25.57979136132425,6.172945943615829,3.586516078972325,2.931287179929304,27.657556685921197,3.060608673161479,1.405293559789637,3.517544615915165,23.96346671923254,1948,4778,8.483212123851413,20.80738579453904,2.5785318326894004,11.624558796210293,0.17271004926994338,5663558849,25515714,2186.712,9.852,46.29395,-96.790701,10.501154244363226
47460,"Walla Walla, WA Metro Area",72212,62102,38.3,57506,6738,28129,1872,1736,2200,435,3682,1509,401,941,2234,7608,3057,770,1684,28129,5005,2160,328,782,312,290,41000,6905,3495,1103,833,62102,46780,1095,775,1191,136,6156,5969,1113,375600,29827,1698,Walla Walla,Metro,WA,60785.0,26563.0,946.0,244400.0,0.021666529571440322,0.05895418439182321,0.17653276955602537,0.5368248772504092,6.655053503501724,6.171566710512283,7.821109886593907,1.5464467275765224,13.089693910199438,5.36457037221373,1.425575029329162,3.345302001493121,7.941981584841266,27.04682000782111,10.867787692417078,2.7373884603078675,5.98670411319279,25.471932880656972,2.140140068967969,1.1660563830921824,2.7800490596892886,30.08780487804878,6561,12480,10.564877137612315,20.095971144246562,5.692828645187246,11.717038222098564,0.41267022206304793,3289370356,74932288,1270.033,28.932,46.254606,-118.48037,48.89794202197896
47540,"Wapakoneta, OH Micro Area",76454,46209,40.6,45601,3408,23785,471,1331,7937,375,2029,886,220,735,1562,4621,1529,1085,1004,23785,3448,1626,450,1098,337,666,31572,4029,2123,220,181,46209,44061,410,12,150,0,352,1224,853,182000,24388,603,Wapakoneta,Micro,OH,45709.0,23204.0,757.0,146400.0,0.010938764794679385,0.025038786416135148,0.12681638044914134,0.24316939890710382,1.9802396468362415,5.5959638427580405,33.36977086398991,1.5766239226403196,8.530586504099222,3.7250367878915283,0.9249527012823209,3.0901828883750264,6.567164179104477,19.42821105738911,6.42842127391213,4.561698549505991,4.221147782215682,21.332772755938617,4.216943451755308,1.8919487071683834,4.616354845490855,20.75573292791081,3753,9064,8.121794455625528,19.615226471033782,2.4725274725274726,7.473520317536895,0.08995910811220076,1039590219,1339586,401.388,0.517,40.561309,-84.224018,115.12302310980897
47580,"Warner Robins, GA Metro Area",78702,195171,36.5,191537,21374,88532,964,4095,7872,1403,11398,5981,820,5383,8991,18450,6626,3343,13206,88532,15716,6760,2432,5375,2515,2587,128217,22998,12552,2689,1665,195171,104994,64973,725,5299,350,3419,15411,1112,202800,93441,4909,Warner Robins,Metro,GA,182819.0,82810.0,907.0,155200.0,0.06756409344761759,0.06909793503200097,0.22601984564498345,0.30670103092783507,1.0888718203587404,4.625446166357927,8.891700176207474,1.584737721953644,12.874440880133736,6.755749333574301,0.9262187683549451,6.080287353725207,10.155649934486966,20.839922287986266,7.4842994623412995,3.776035783671441,14.916640310848056,25.387430533592376,5.762887995301134,2.7470293227307643,6.071251073058329,31.12223808075372,17764,31760,9.101762044566048,16.27290939740023,5.253582474502627,11.159201616397876,0.5924797545947553,1363188905,12668686,526.33,4.891,32.492806,-83.711084,370.814887998024
47620,"Warren, PA Micro Area",59013,38174,47.4,37483,4271,16784,534,729,3868,245,1838,913,162,999,785,4150,964,891,706,16784,2301,1243,275,573,186,310,28168,3561,1507,164,252,38174,36346,323,20,162,31,130,1162,756,121800,17526,742,Warren,Micro,PA,39466.0,18009.0,615.0,102000.0,-0.03273703947701819,-0.06802154478316397,0.22926829268292684,0.19411764705882353,3.1816015252621543,4.343422306959009,23.045757864632986,1.459723546234509,10.950905624404195,5.4397044804575785,0.9652049571020018,5.952097235462346,4.677073403241182,24.725929456625355,5.7435653002859866,5.30862726406101,4.206387035271687,21.11534795042898,2.9551954242135365,1.638465204957102,3.413965681601525,19.468900880431693,2601,10230,6.8135380101639855,26.79834442290564,4.2337099166951955,11.394498839473895,0.09245022246206802,2290280115,37368144,884.282,14.428,41.834298,-79.298182,43.169486656971415
47660,"Warrensburg, MO Micro Area",67123,54331,31.3,50064,5955,23989,402,1879,2754,623,2791,1398,311,1086,1736,6293,1917,977,1822,23989,3593,1813,334,700,359,294,32170,5572,2789,368,633,54331,46858,2036,119,907,159,700,3552,905,221400,25229,1240,Warrensburg,Micro,MO,53948.0,23873.0,813.0,163300.0,0.007099429079854675,0.0048590457839400155,0.11316113161131611,0.355786895284752,1.6757680603609988,7.832756680145067,11.480261786652216,2.5970236358330903,11.63449914544166,5.827671015882279,1.2964275292842553,4.527074909333444,7.236650131310183,26.232856725999415,7.991162616199091,4.072699987494268,7.595147776064029,22.53532869231731,2.722080953770478,1.3923048063695862,2.918004085205719,29.101647497668637,8773,7939,16.147319210027426,14.61228396311498,4.9149787942447185,11.89477468839885,0.2500362198201609,2147776086,10180467,829.261,3.931,38.741528,-93.811863,65.51737028510928
47700,"Warsaw, IN Micro Area",73922,80357,39.0,78770,7615,40150,983,2268,16258,635,3247,1157,370,1231,2332,6596,2406,1788,879,40150,6563,3467,725,1937,554,1371,54106,8657,3967,350,349,80357,70634,573,199,1184,0,2735,5032,995,200300,41351,1201,Warsaw,Micro,IN,79156.0,40239.0,800.0,153500.0,0.015172570620041436,-0.0022117845870921245,0.24375,0.304885993485342,2.448318804483188,5.648816936488169,40.49315068493151,1.581569115815691,8.08717310087173,2.8816936488169365,0.921544209215442,3.066002490660025,5.808219178082192,16.428393524283933,5.99252801992528,4.453300124533001,2.1892901618929015,24.9813200498132,4.794520547945205,1.805728518057285,4.824408468244084,24.623886445126235,7089,16066,8.821882350013066,19.99327998805331,2.9044037629077897,9.667386060683002,0.2220008555227354,1376439342,59432000,531.446,22.947,41.244293,-85.861575,151.20444974654058
47780,"Washington, IN Micro Area",68561,33442,34.7,32757,3419,14999,632,2014,3254,210,1943,691,289,323,865,2629,725,552,872,14999,1967,1103,205,456,65,340,20860,2246,742,76,88,33442,30213,549,56,85,0,859,1680,837,187500,15256,257,Washington,Micro,IN,33277.0,14719.0,683.0,139800.0,0.004958379661628151,0.0190230314559413,0.22547584187408493,0.34120171673819744,4.213614240949397,13.427561837455832,21.6947796519768,1.4000933395559703,12.954196946463098,4.606973798253216,1.9267951196746451,2.1534768984598975,5.76705113674245,17.5278351890126,4.833655577038469,3.680245349689979,5.813720914727648,20.46803120208014,2.7001800120008,1.3667577838522567,3.0402026801786786,15.11025886864813,2751,5713,8.226182644578675,17.083308414568506,1.6845831148400632,10.437463748206492,0.18032531929284734,1112436829,19061974,429.514,7.36,38.69609,-87.076943,77.86009303538418
47820,"Washington, NC Micro Area",57997,44597,47.1,44028,7931,19343,692,1868,2801,403,2080,649,162,1349,1198,4063,1484,1245,1349,19343,2331,1362,307,340,86,194,32814,4290,1781,454,230,44597,30698,10181,41,135,7,974,2561,859,181200,20455,1112,Washington,Micro,NC,47160.0,19680.0,742.0,138000.0,-0.05434690415606446,-0.0171239837398374,0.15768194070080863,0.3130434782608696,3.5775215840355687,9.657240345344569,14.48069068913819,2.083441038101639,10.753244067621361,3.355218942253011,0.8375122783435869,6.974099157317893,6.193454996639612,21.005014734012303,7.672026055937549,6.436436953936825,6.974099157317893,19.09217804890658,1.4475520860259525,1.5871374657498838,1.7577418187457994,20.585725604924725,3299,12480,7.397358566719735,27.983945108415366,5.436323637252506,18.013536840192604,0.47028440943685046,2156776424,336988229,832.736,130.112,35.482313,-76.842014,53.554788072090076
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",123896,6263796,37.9,6165252,484187,3338015,10520,219736,102363,35945,251524,138864,79120,203616,749102,648814,254597,209858,433956,3338015,940896,406992,145713,315393,208106,64286,4303742,1160075,805196,201341,148077,6263796,2848917,1559018,28739,671305,3022,522785,630010,1975,553000,3503559,165544,Washington-Arlington-Alexandria,Metro,DC-VA-MD-WV,6250309.0,3339285.0,1718.0,436600.0,0.0021578133177095724,-0.00038032093696704536,0.14959254947613504,0.26660558863948697,0.3151573614857932,6.582834409072458,3.066582984198693,1.0768375816166194,7.535136900223637,4.16007717161247,2.3702709544444827,6.099912672651262,22.441540855867935,19.437120564167625,7.627197600969439,6.286910034856044,13.000420908833544,40.3799263933805,8.160298860250778,4.3652589937432875,9.448519554286005,53.783172876069244,554911,1013260,8.85902095151247,16.176452745268204,4.725023897128606,7.85348271246658,0.7025990649927617,15629176602,782769680,6034.459,302.229,38.829787,-77.495684,1038.004566772266
47920,"Washington Court House, OH Micro Area",60047,28880,40.8,28308,4541,12944,360,1164,2781,159,1377,1045,221,396,782,2386,1023,443,807,12944,1757,1108,217,224,87,103,19788,1843,756,89,51,28880,26377,841,1,108,17,197,1339,807,162200,13529,585,Washington Court House,Micro,OH,28609.0,12390.0,711.0,118200.0,0.009472543605159216,0.044713478611783694,0.1350210970464135,0.37225042301184436,2.781211372064277,8.992583436341162,21.48485784919654,1.2283683559950556,10.638133498145859,8.073238566131026,1.707354758961681,3.0593325092707047,6.041409147095179,18.433250927070457,7.903275648949321,3.422435105067985,6.234548825710754,22.13380716934487,1.4678615574783682,1.676452410383189,1.73053152039555,13.841722255912675,2552,5954,8.836565096952908,20.616343490304708,4.324044644837017,16.041401723894307,0.1627679273678072,1052469885,1694038,406.361,0.654,39.555246,-83.461893,71.0698123097443
47930,"Waterbury-Shelton, CT Metro Area",86365,452303,41.9,446387,46175,228532,750,15064,27319,4431,25665,10641,4130,15928,24250,64112,16307,10646,9289,228532,42147,19601,6468,11130,5848,3944,323618,61123,36498,7242,4483,452303,302936,50684,860,18171,209,29806,49637,1288,290800,243367,14835,Waterbury-Shelton,Metro,CT,,,,,,,,,0.32818161132795404,6.591637057392401,11.95412458649117,1.9388969597255525,11.230374739642588,4.656240701521012,1.8071867397126005,6.969702273642203,10.611205432937181,28.053839287277054,7.135543381233263,4.658428578929866,4.064638650167153,27.019410848371344,4.284739117497768,2.8302382160922757,4.870215112106838,33.788602611721224,38775,94101,8.572793017070415,20.80485868986056,6.095731960372606,10.3441632484817,0.5208561817304832,1069106360,22747873,412.784,8.783,41.518931,-73.087906,1095.7377223923409
47940,"Waterloo-Cedar Falls, IA Metro Area",68916,168163,36.6,161619,21058,85555,1839,4877,14092,2145,10756,3946,1009,4849,6575,21721,7877,3597,2272,85555,14461,7129,2025,3548,1254,2066,108262,21649,7761,1903,1690,168163,140407,12934,591,3544,709,3040,6938,947,186100,89551,3996,Waterloo-Cedar Falls,Metro,IA,169107.0,87374.0,806.0,152300.0,-0.005582264483433566,-0.020818550140774144,0.17493796526054592,0.22193040052527904,2.149494477236865,5.700426626146923,16.471275787505114,2.507159137396996,12.572029688504472,4.6122377418035185,1.1793583075214773,5.667699140903512,7.685114838408041,25.38834667757583,9.206942902226638,4.2043130150195775,2.6556016597510372,25.235228800187016,3.8805446788615514,2.3668984863538074,4.147039915843609,30.484380484380484,20480,33270,12.178659990604354,19.78437587340854,4.462261727953903,13.029408671010215,0.2944464694802741,3892989159,28187021,1503.092,10.883,42.536796,-92.471608,111.87804871558095
47980,"Watertown, SD Micro Area",65080,28556,39.9,28154,2867,15260,873,960,2909,463,2142,568,227,757,687,2976,1174,889,635,15260,2458,1579,167,486,70,367,19498,2900,814,221,136,28556,26064,292,550,167,0,230,1253,901,218000,15570,310,Watertown,Micro,SD,34237.0,18149.0,737.0,178100.0,-0.1659315944738149,-0.15918232409499147,0.2225237449118046,0.2240314430095452,5.7208387942332894,6.290956749672345,19.062909567496725,3.0340760157273916,14.036697247706423,3.7221494102228045,1.4875491480996068,4.960681520314548,4.501965923984272,19.501965923984272,7.693315858453473,5.825688073394495,4.161205766710354,26.45478374836173,2.8636959370904327,1.0943643512450851,3.184796854521625,20.87906451943789,2335,5834,8.17691553438857,20.430032217397397,1.991008349389852,10.183277687007175,0.16441875986614507,1780837050,76608858,687.585,29.579,44.966285,-97.198837,41.530865274838746
